session_id,device,arm,converted
3149,mobile,new_ui,0
3150,mobile,new_ui,1
3151,mobile,new_ui,0
3152,desktop,new_ui,0
3153,mobile,new_ui,0
3154,mobile,new_ui,0
3155,mobile,new_ui,1
3156,desktop,old_ui,0
3157,desktop,old_ui,0
3158,mobile,new_ui,0
3159,mobile,new_ui,0
3160,mobile,new_ui,0
3161,mobile,new_ui,0
3162,mobile,new_ui,0
3163,desktop,old_ui,1
3164,desktop,old_ui,0
3165,desktop,old_ui,1
3166,mobile,new_ui,0
3167,desktop,old_ui,1
3168,mobile,old_ui,0
3169,desktop,old_ui,0
3170,mobile,new_ui,0
3171,mobile,new_ui,0
3172,mobile,new_ui,0
3173,mobile,new_ui,0
3174,desktop,old_ui,0
3175,desktop,new_ui,0
3176,mobile,new_ui,0
3177,mobile,old_ui,0
3178,mobile,new_ui,0
3179,desktop,old_ui,0
3180,desktop,old_ui,0
3181,mobile,new_ui,1
3182,desktop,old_ui,1
3183,desktop,old_ui,0
3184,mobile,new_ui,0
3185,mobile,new_ui,0
3186,desktop,new_ui,0
3187,desktop,old_ui,0
3188,desktop,old_ui,0
3189,desktop,new_ui,0
3190,mobile,old_ui,0
3191,mobile,new_ui,0
3192,desktop,old_ui,0
3193,desktop,old_ui,0
3194,mobile,old_ui,0
3195,mobile,new_ui,0
3196,mobile,new_ui,0
3197,desktop,old_ui,0
3198,mobile,new_ui,0
3199,mobile,new_ui,0
3200,mobile,new_ui,1
3201,desktop,old_ui,0
3202,mobile,new_ui,0
3203,desktop,new_ui,0
3204,mobile,new_ui,0
3205,desktop,old_ui,0
3206,desktop,new_ui,0
3207,desktop,old_ui,0
3208,desktop,old_ui,1
3209,mobile,new_ui,0
3210,desktop,old_ui,0
3211,mobile,new_ui,0
3212,mobile,new_ui,0
3213,desktop,old_ui,0
3214,desktop,old_ui,1
3215,desktop,old_ui,1
3216,desktop,old_ui,1
3217,desktop,old_ui,0
3218,mobile,old_ui,0
3219,mobile,new_ui,0
3220,desktop,new_ui,0
3221,mobile,new_ui,0
3222,desktop,old_ui,0
3223,desktop,old_ui,0
3224,desktop,old_ui,0
3225,desktop,old_ui,0
3226,desktop,old_ui,0
3227,desktop,old_ui,0
3228,mobile,new_ui,0
3229,mobile,new_ui,0
3230,desktop,new_ui,0
3231,mobile,new_ui,0
3232,mobile,old_ui,1
3233,mobile,new_ui,1
3234,mobile,old_ui,0
3235,desktop,old_ui,0
3236,mobile,new_ui,0
3237,mobile,old_ui,1
3238,desktop,old_ui,0
3239,desktop,old_ui,0
3240,mobile,old_ui,0
3241,desktop,old_ui,0
3242,desktop,new_ui,0
3243,desktop,old_ui,0
3244,mobile,new_ui,1
3245,mobile,old_ui,0
3246,mobile,new_ui,0
3247,desktop,old_ui,0
3248,mobile,new_ui,0
3249,mobile,new_ui,1
3250,desktop,old_ui,0
3251,mobile,new_ui,1
3252,mobile,new_ui,1
3253,mobile,new_ui,0
3254,mobile,new_ui,1
3255,desktop,old_ui,0
3256,mobile,old_ui,0
3257,desktop,old_ui,0
3258,desktop,old_ui,0
3259,mobile,new_ui,0
3260,desktop,old_ui,0
3261,mobile,new_ui,0
3262,mobile,old_ui,0
3263,desktop,old_ui,0
3264,mobile,new_ui,0
3265,desktop,old_ui,0
3266,desktop,old_ui,0
3267,desktop,new_ui,1
3268,mobile,new_ui,0
3269,mobile,old_ui,0
3270,mobile,new_ui,0
3271,mobile,new_ui,0
3272,mobile,new_ui,0
3273,desktop,old_ui,0
3274,mobile,new_ui,0
3275,mobile,new_ui,0
3276,desktop,old_ui,0
3277,desktop,old_ui,0
3278,desktop,old_ui,0
3279,desktop,old_ui,0
3280,mobile,old_ui,0
3281,mobile,old_ui,0
3282,mobile,new_ui,0
3283,mobile,old_ui,0
3284,desktop,old_ui,0
3285,mobile,old_ui,0
3286,mobile,new_ui,0
3287,desktop,new_ui,0
3288,desktop,new_ui,0
3289,mobile,new_ui,0
3290,mobile,old_ui,0
3291,desktop,old_ui,0
3292,mobile,old_ui,0
3293,mobile,new_ui,0
3294,mobile,new_ui,0
3295,desktop,old_ui,1
3296,desktop,old_ui,0
3297,desktop,old_ui,0
3298,desktop,old_ui,0
3299,mobile,new_ui,0
3300,desktop,old_ui,0
3301,mobile,new_ui,0
3302,mobile,new_ui,0
3303,mobile,new_ui,0
3304,mobile,new_ui,0
3305,mobile,new_ui,0
3306,mobile,new_ui,0
3307,mobile,new_ui,0
3308,mobile,new_ui,0
3309,desktop,old_ui,0
3310,mobile,old_ui,0
3311,mobile,new_ui,0
3312,mobile,new_ui,0
3313,desktop,new_ui,0
3314,mobile,new_ui,0
3315,mobile,new_ui,0
3316,mobile,new_ui,0
3317,mobile,new_ui,0
3318,mobile,new_ui,0
3319,desktop,old_ui,0
3320,mobile,new_ui,0
3321,mobile,old_ui,1
3322,mobile,new_ui,0
3323,mobile,new_ui,0
3324,mobile,old_ui,1
3325,mobile,new_ui,0
3326,desktop,old_ui,0
3327,desktop,old_ui,0
3328,mobile,new_ui,0
3329,mobile,new_ui,0
3330,mobile,new_ui,0
3331,mobile,new_ui,0
3332,mobile,new_ui,0
3333,desktop,old_ui,0
3334,mobile,new_ui,0
3335,desktop,old_ui,0
3336,mobile,new_ui,0
3337,mobile,new_ui,0
3338,desktop,old_ui,0
3339,desktop,old_ui,0
3340,desktop,old_ui,0
3341,mobile,new_ui,1
3342,desktop,old_ui,0
3343,mobile,old_ui,0
3344,mobile,new_ui,0
3345,desktop,old_ui,0
3346,desktop,old_ui,0
3347,mobile,old_ui,0
3348,mobile,new_ui,0
3349,desktop,old_ui,0
3350,desktop,old_ui,0
3351,mobile,new_ui,0
3352,mobile,new_ui,0
3353,desktop,old_ui,0
3354,mobile,old_ui,0
3355,desktop,old_ui,0
3356,mobile,new_ui,0
3357,mobile,new_ui,0
3358,desktop,new_ui,0
3359,desktop,old_ui,0
3360,mobile,old_ui,0
3361,mobile,new_ui,1
3362,mobile,new_ui,1
3363,desktop,old_ui,0
3364,desktop,old_ui,0
3365,mobile,new_ui,0
3366,desktop,new_ui,0
3367,mobile,new_ui,0
3368,mobile,old_ui,1
3369,desktop,old_ui,0
3370,desktop,new_ui,0
3371,desktop,new_ui,0
3372,mobile,new_ui,0
3373,mobile,old_ui,0
3374,mobile,old_ui,0
3375,mobile,old_ui,0
3376,mobile,new_ui,0
3377,desktop,old_ui,0
3378,mobile,new_ui,0
3379,desktop,new_ui,0
3380,mobile,new_ui,0
3381,desktop,old_ui,0
3382,mobile,new_ui,0
3383,desktop,new_ui,0
3384,desktop,new_ui,0
3385,mobile,new_ui,0
3386,desktop,old_ui,0
3387,mobile,old_ui,0
3388,mobile,new_ui,0
3389,desktop,old_ui,0
3390,mobile,new_ui,0
3391,mobile,new_ui,1
3392,desktop,new_ui,1
3393,desktop,old_ui,0
3394,desktop,new_ui,0
3395,mobile,old_ui,0
3396,mobile,new_ui,1
3397,desktop,old_ui,0
3398,mobile,new_ui,0
3399,desktop,old_ui,0
3400,desktop,new_ui,1
3401,mobile,new_ui,0
3402,mobile,new_ui,0
3403,desktop,old_ui,0
3404,mobile,new_ui,0
3405,desktop,old_ui,0
3406,mobile,old_ui,0
3407,desktop,old_ui,0
3408,desktop,old_ui,0
3409,desktop,old_ui,0
3410,mobile,new_ui,0
3411,mobile,new_ui,0
3412,mobile,new_ui,0
3413,desktop,old_ui,0
3414,desktop,old_ui,0
3415,desktop,old_ui,0
3416,desktop,old_ui,1
3417,mobile,new_ui,0
3418,mobile,new_ui,0
3419,desktop,new_ui,0
3420,mobile,old_ui,0
3421,desktop,new_ui,0
3422,mobile,new_ui,0
3423,mobile,new_ui,0
3424,desktop,old_ui,0
3425,mobile,new_ui,0
3426,desktop,old_ui,0
3427,desktop,new_ui,0
3428,mobile,new_ui,0
3429,mobile,new_ui,0
3430,desktop,new_ui,0
3431,desktop,old_ui,0
3432,desktop,old_ui,0
3433,mobile,new_ui,0
3434,mobile,new_ui,0
3435,mobile,new_ui,0
3436,mobile,new_ui,0
3437,desktop,new_ui,0
3438,desktop,old_ui,0
3439,mobile,new_ui,0
3440,mobile,old_ui,0
3441,mobile,new_ui,0
3442,desktop,new_ui,0
3443,mobile,new_ui,0
3444,mobile,new_ui,0
3445,desktop,old_ui,0
3446,mobile,new_ui,0
3447,mobile,old_ui,0
3448,mobile,old_ui,0
3449,desktop,old_ui,0
3450,mobile,new_ui,0
3451,mobile,new_ui,0
3452,mobile,new_ui,0
3453,mobile,new_ui,0
3454,mobile,new_ui,0
3455,mobile,new_ui,0
3456,mobile,new_ui,1
3457,desktop,old_ui,0
3458,desktop,old_ui,0
3459,mobile,old_ui,0
3460,desktop,new_ui,1
3461,mobile,old_ui,0
3462,desktop,old_ui,1
3463,mobile,new_ui,0
3464,mobile,new_ui,0
3465,desktop,old_ui,0
3466,mobile,new_ui,0
3467,desktop,new_ui,0
3468,desktop,new_ui,0
3469,desktop,old_ui,0
3470,desktop,old_ui,0
3471,mobile,old_ui,0
3472,mobile,old_ui,0
3473,mobile,new_ui,0
3474,mobile,new_ui,0
3475,mobile,new_ui,0
3476,mobile,new_ui,0
3477,mobile,old_ui,1
3478,mobile,new_ui,0
3479,mobile,new_ui,0
3480,mobile,new_ui,0
3481,desktop,new_ui,0
3482,mobile,new_ui,0
3483,desktop,new_ui,0
3484,desktop,new_ui,0
3485,mobile,new_ui,0
3486,desktop,old_ui,0
3487,desktop,old_ui,0
3488,desktop,new_ui,0
3489,desktop,old_ui,0
3490,mobile,new_ui,0
3491,desktop,new_ui,0
3492,mobile,old_ui,0
3493,desktop,old_ui,0
3494,desktop,old_ui,0
3495,mobile,old_ui,0
3496,mobile,old_ui,1
3497,mobile,new_ui,1
3498,mobile,old_ui,0
3499,desktop,new_ui,0
3500,mobile,new_ui,0
3501,mobile,new_ui,0
3502,mobile,old_ui,0
3503,mobile,old_ui,0
3504,desktop,old_ui,0
3505,desktop,new_ui,0
3506,mobile,new_ui,1
3507,desktop,new_ui,0
3508,desktop,old_ui,0
3509,desktop,old_ui,0
3510,desktop,new_ui,0
3511,mobile,new_ui,0
3512,desktop,old_ui,0
3513,mobile,new_ui,0
3514,mobile,new_ui,0
3515,mobile,new_ui,0
3516,desktop,new_ui,0
3517,mobile,new_ui,0
3518,mobile,new_ui,0
3519,desktop,new_ui,0
3520,mobile,new_ui,0
3521,desktop,old_ui,0
3522,mobile,old_ui,0
3523,desktop,old_ui,0
3524,mobile,new_ui,0
3525,desktop,old_ui,0
3526,desktop,old_ui,0
3527,desktop,old_ui,0
3528,desktop,old_ui,0
3529,desktop,old_ui,0
3530,desktop,old_ui,0
3531,mobile,new_ui,0
3532,mobile,old_ui,1
3533,desktop,old_ui,0
3534,desktop,old_ui,0
3535,desktop,old_ui,0
3536,mobile,new_ui,0
3537,desktop,old_ui,0
3538,desktop,old_ui,0
3539,desktop,old_ui,0
3540,mobile,new_ui,0
3541,mobile,new_ui,0
3542,desktop,old_ui,0
3543,mobile,new_ui,0
3544,mobile,new_ui,0
3545,mobile,new_ui,0
3546,mobile,new_ui,0
3547,mobile,new_ui,1
3548,desktop,old_ui,0
3549,mobile,new_ui,1
3550,mobile,old_ui,0
3551,mobile,new_ui,0
3552,mobile,new_ui,1
3553,mobile,new_ui,0
3554,desktop,old_ui,0
3555,mobile,new_ui,0
3556,mobile,new_ui,0
3557,desktop,new_ui,0
3558,desktop,old_ui,0
3559,mobile,old_ui,0
3560,mobile,new_ui,0
3561,mobile,old_ui,0
3562,mobile,new_ui,0
3563,mobile,old_ui,0
3564,desktop,new_ui,0
3565,mobile,new_ui,1
3566,mobile,old_ui,0
3567,mobile,new_ui,0
3568,mobile,new_ui,0
3569,mobile,new_ui,0
3570,mobile,new_ui,0
3571,mobile,old_ui,0
3572,desktop,old_ui,0
3573,mobile,new_ui,1
3574,mobile,new_ui,1
3575,mobile,new_ui,0
3576,mobile,old_ui,0
3577,desktop,old_ui,0
3578,desktop,new_ui,0
3579,desktop,new_ui,0
3580,mobile,new_ui,0
3581,desktop,old_ui,0
3582,mobile,new_ui,0
3583,desktop,old_ui,0
3584,desktop,old_ui,0
3585,desktop,old_ui,0
3586,mobile,new_ui,0
3587,mobile,new_ui,0
3588,desktop,old_ui,0
3589,mobile,new_ui,0
3590,mobile,new_ui,0
3591,desktop,old_ui,0
3592,desktop,old_ui,1
3593,desktop,old_ui,0
3594,mobile,new_ui,0
3595,mobile,new_ui,0
3596,mobile,new_ui,0
3597,mobile,new_ui,0
3598,desktop,old_ui,0
3599,mobile,new_ui,0
3600,desktop,new_ui,0
3601,mobile,new_ui,0
3602,mobile,new_ui,0
3603,desktop,new_ui,0
3604,mobile,new_ui,0
3605,desktop,new_ui,0
3606,mobile,new_ui,0
3607,desktop,old_ui,0
3608,mobile,new_ui,0
3609,mobile,new_ui,1
3610,mobile,new_ui,0
3611,mobile,new_ui,0
3612,desktop,old_ui,0
3613,mobile,old_ui,0
3614,desktop,old_ui,0
3615,desktop,old_ui,1
3616,mobile,old_ui,0
3617,desktop,old_ui,0
3618,mobile,new_ui,1
3619,mobile,old_ui,1
3620,mobile,new_ui,0
3621,mobile,new_ui,0
3622,mobile,new_ui,0
3623,desktop,new_ui,0
3624,mobile,new_ui,0
3625,desktop,old_ui,0
3626,mobile,new_ui,0
3627,mobile,new_ui,0
3628,desktop,new_ui,0
3629,desktop,new_ui,0
3630,desktop,old_ui,0
3631,desktop,old_ui,0
3632,mobile,new_ui,0
3633,mobile,new_ui,0
3634,mobile,new_ui,1
3635,mobile,old_ui,0
3636,desktop,new_ui,0
3637,mobile,new_ui,0
3638,mobile,new_ui,0
3639,mobile,new_ui,0
3640,desktop,old_ui,0
3641,mobile,new_ui,0
3642,mobile,new_ui,0
3643,mobile,new_ui,1
3644,desktop,old_ui,0
3645,mobile,new_ui,0
3646,mobile,new_ui,0
3647,desktop,old_ui,0
3648,mobile,new_ui,1
3649,mobile,new_ui,1
3650,desktop,old_ui,0
3651,mobile,new_ui,0
3652,mobile,new_ui,0
3653,mobile,new_ui,0
3654,desktop,old_ui,0
3655,mobile,new_ui,0
3656,mobile,new_ui,0
3657,desktop,old_ui,0
3658,desktop,old_ui,0
3659,mobile,old_ui,0
3660,mobile,new_ui,0
3661,desktop,old_ui,0
3662,desktop,old_ui,0
3663,desktop,old_ui,0
3664,mobile,new_ui,0
3665,desktop,old_ui,0
3666,desktop,old_ui,0
3667,mobile,new_ui,0
3668,mobile,new_ui,0
3669,mobile,new_ui,0
3670,mobile,new_ui,0
3671,mobile,new_ui,0
3672,mobile,new_ui,0
3673,mobile,new_ui,0
3674,desktop,new_ui,0
3675,mobile,new_ui,0
3676,mobile,new_ui,0
3677,mobile,new_ui,0
3678,desktop,old_ui,0
3679,mobile,new_ui,0
3680,mobile,new_ui,0
3681,desktop,old_ui,0
3682,mobile,new_ui,0
3683,mobile,new_ui,0
3684,mobile,new_ui,0
3685,desktop,new_ui,0
3686,mobile,new_ui,0
3687,mobile,new_ui,1
3688,mobile,new_ui,0
3689,mobile,new_ui,0
3690,mobile,new_ui,0
3691,desktop,new_ui,0
3692,desktop,old_ui,0
3693,desktop,new_ui,0
3694,mobile,new_ui,0
3695,mobile,new_ui,0
3696,desktop,old_ui,0
3697,mobile,new_ui,0
3698,mobile,new_ui,0
3699,mobile,new_ui,0
3700,mobile,new_ui,0
3701,desktop,new_ui,0
3702,mobile,new_ui,0
3703,desktop,old_ui,0
3704,desktop,new_ui,0
3705,mobile,new_ui,0
3706,mobile,old_ui,1
3707,mobile,new_ui,1
3708,desktop,old_ui,0
3709,mobile,new_ui,0
3710,mobile,new_ui,0
3711,mobile,old_ui,0
3712,mobile,new_ui,0
3713,mobile,new_ui,0
3714,desktop,old_ui,0
3715,mobile,new_ui,0
3716,desktop,old_ui,0
3717,mobile,new_ui,0
3718,mobile,old_ui,0
3719,mobile,new_ui,0
3720,desktop,new_ui,0
3721,desktop,old_ui,0
3722,desktop,new_ui,0
3723,mobile,old_ui,0
3724,desktop,old_ui,0
3725,mobile,new_ui,0
3726,mobile,new_ui,1
3727,desktop,old_ui,0
3728,desktop,old_ui,1
3729,mobile,old_ui,0
3730,mobile,new_ui,1
3731,mobile,new_ui,0
3732,mobile,new_ui,0
3733,desktop,old_ui,0
3734,mobile,new_ui,0
3735,desktop,old_ui,0
3736,mobile,old_ui,0
3737,mobile,new_ui,0
3738,mobile,new_ui,0
3739,mobile,old_ui,0
3740,mobile,new_ui,0
3741,desktop,old_ui,0
3742,mobile,new_ui,1
3743,desktop,old_ui,0
3744,desktop,new_ui,0
3745,desktop,old_ui,0
3746,desktop,new_ui,0
3747,mobile,old_ui,0
3748,mobile,new_ui,0
3749,desktop,old_ui,1
3750,desktop,old_ui,0
3751,mobile,new_ui,0
3752,desktop,new_ui,0
3753,desktop,old_ui,0
3754,desktop,new_ui,0
3755,mobile,new_ui,0
3756,mobile,old_ui,1
3757,mobile,new_ui,0
3758,mobile,old_ui,0
3759,mobile,new_ui,0
3760,mobile,new_ui,0
3761,mobile,old_ui,0
3762,desktop,new_ui,0
3763,mobile,new_ui,0
3764,mobile,new_ui,0
3765,desktop,old_ui,0
3766,mobile,new_ui,0
3767,mobile,new_ui,0
3768,mobile,new_ui,0
3769,desktop,old_ui,0
3770,mobile,new_ui,1
3771,desktop,new_ui,0
3772,mobile,new_ui,1
3773,desktop,new_ui,0
3774,mobile,old_ui,0
3775,desktop,old_ui,1
3776,mobile,old_ui,0
3777,desktop,old_ui,0
3778,desktop,old_ui,0
3779,desktop,old_ui,0
3780,desktop,old_ui,0
3781,desktop,new_ui,0
3782,desktop,old_ui,0
3783,mobile,old_ui,0
3784,desktop,old_ui,0
3785,desktop,old_ui,0
3786,mobile,old_ui,0
3787,mobile,new_ui,0
3788,desktop,old_ui,0
3789,mobile,new_ui,0
3790,mobile,old_ui,0
3791,mobile,new_ui,0
3792,desktop,old_ui,0
3793,mobile,new_ui,0
3794,mobile,new_ui,1
3795,desktop,old_ui,0
3796,mobile,new_ui,0
3797,desktop,old_ui,0
3798,desktop,old_ui,0
3799,mobile,new_ui,0
3800,mobile,old_ui,0
3801,mobile,old_ui,0
3802,mobile,new_ui,0
3803,desktop,old_ui,1
3804,desktop,old_ui,0
3805,desktop,old_ui,0
3806,mobile,new_ui,0
3807,mobile,new_ui,0
3808,desktop,old_ui,0
3809,mobile,new_ui,0
3810,mobile,new_ui,0
3811,desktop,new_ui,0
3812,desktop,old_ui,1
3813,desktop,new_ui,0
3814,desktop,old_ui,0
3815,desktop,old_ui,0
3816,desktop,old_ui,0
3817,mobile,new_ui,0
3818,desktop,old_ui,0
3819,mobile,new_ui,0
3820,desktop,old_ui,0
3821,mobile,new_ui,0
3822,mobile,new_ui,0
3823,desktop,new_ui,0
3824,mobile,new_ui,0
3825,mobile,old_ui,0
3826,desktop,new_ui,0
3827,desktop,old_ui,0
3828,mobile,new_ui,0
3829,desktop,new_ui,0
3830,desktop,old_ui,1
3831,mobile,new_ui,0
3832,desktop,old_ui,0
3833,mobile,new_ui,0
3834,desktop,new_ui,0
3835,desktop,old_ui,0
3836,mobile,new_ui,0
3837,mobile,new_ui,0
3838,mobile,old_ui,0
3839,desktop,old_ui,0
3840,mobile,new_ui,0
3841,mobile,old_ui,0
3842,mobile,new_ui,0
3843,mobile,new_ui,0
3844,mobile,new_ui,0
3845,mobile,new_ui,0
3846,desktop,old_ui,0
3847,mobile,new_ui,0
3848,desktop,new_ui,0
3849,desktop,new_ui,0
3850,mobile,new_ui,0
3851,desktop,old_ui,0
3852,mobile,new_ui,0
3853,mobile,new_ui,1
3854,mobile,old_ui,0
3855,desktop,new_ui,0
3856,mobile,new_ui,0
3857,mobile,new_ui,0
3858,mobile,old_ui,0
3859,mobile,new_ui,0
3860,desktop,old_ui,0
3861,desktop,old_ui,0
3862,mobile,new_ui,0
3863,mobile,new_ui,0
3864,mobile,old_ui,0
3865,mobile,old_ui,0
3866,mobile,new_ui,0
3867,mobile,new_ui,0
3868,desktop,old_ui,0
3869,mobile,new_ui,0
3870,desktop,new_ui,0
3871,mobile,new_ui,0
3872,desktop,old_ui,0
3873,mobile,new_ui,0
3874,desktop,old_ui,0
3875,mobile,new_ui,0
3876,mobile,new_ui,1
3877,mobile,new_ui,0
3878,mobile,old_ui,0
3879,mobile,new_ui,0
3880,mobile,new_ui,1
3881,mobile,old_ui,0
3882,mobile,old_ui,0
3883,mobile,new_ui,0
3884,mobile,new_ui,0
3885,mobile,old_ui,0
3886,mobile,new_ui,0
3887,desktop,old_ui,0
3888,mobile,new_ui,0
3889,mobile,old_ui,1
3890,desktop,old_ui,0
3891,mobile,new_ui,0
3892,desktop,old_ui,0
3893,desktop,old_ui,0
3894,mobile,new_ui,0
3895,mobile,new_ui,0
3896,desktop,old_ui,0
3897,mobile,old_ui,0
3898,desktop,old_ui,0
3899,mobile,old_ui,0
3900,desktop,old_ui,0
3901,mobile,new_ui,0
3902,desktop,old_ui,0
3903,mobile,old_ui,0
3904,desktop,old_ui,0
3905,mobile,new_ui,1
3906,mobile,new_ui,0
3907,mobile,new_ui,0
3908,desktop,new_ui,0
3909,desktop,old_ui,0
3910,desktop,old_ui,0
3911,mobile,new_ui,0
3912,mobile,new_ui,0
3913,desktop,old_ui,0
3914,mobile,new_ui,1
3915,mobile,new_ui,0
3916,mobile,old_ui,0
3917,mobile,old_ui,1
3918,mobile,new_ui,0
3919,mobile,new_ui,0
3920,desktop,new_ui,0
3921,mobile,new_ui,0
3922,mobile,new_ui,0
3923,desktop,old_ui,0
3924,mobile,new_ui,0
3925,mobile,new_ui,0
3926,desktop,new_ui,0
3927,mobile,new_ui,0
3928,mobile,new_ui,0
3929,mobile,new_ui,1
3930,desktop,old_ui,0
3931,mobile,new_ui,0
3932,mobile,new_ui,0
3933,mobile,new_ui,0
3934,desktop,new_ui,0
3935,desktop,old_ui,0
3936,desktop,old_ui,0
3937,mobile,new_ui,0
3938,mobile,new_ui,0
3939,mobile,old_ui,0
3940,mobile,new_ui,0
3941,desktop,old_ui,0
3942,desktop,old_ui,0
3943,desktop,new_ui,0
3944,mobile,new_ui,0
3945,desktop,old_ui,0
3946,desktop,old_ui,0
3947,mobile,new_ui,0
3948,mobile,new_ui,1
3949,mobile,old_ui,0
3950,mobile,old_ui,1
3951,mobile,old_ui,0
3952,mobile,new_ui,0
3953,mobile,old_ui,0
3954,mobile,new_ui,0
3955,mobile,new_ui,0
3956,desktop,new_ui,0
3957,mobile,new_ui,0
3958,desktop,old_ui,0
3959,mobile,new_ui,0
3960,mobile,old_ui,0
3961,mobile,new_ui,0
3962,mobile,new_ui,0
3963,mobile,new_ui,0
3964,mobile,new_ui,0
3965,desktop,old_ui,0
3966,desktop,new_ui,0
3967,desktop,new_ui,0
3968,desktop,old_ui,0
3969,desktop,new_ui,0
3970,mobile,old_ui,0
3971,mobile,new_ui,0
3972,mobile,new_ui,0
3973,desktop,old_ui,0
3974,desktop,old_ui,0
3975,mobile,old_ui,0
3976,mobile,old_ui,0
3977,mobile,new_ui,1
3978,mobile,new_ui,0
3979,desktop,old_ui,0
3980,desktop,old_ui,0
3981,mobile,new_ui,0
3982,mobile,new_ui,1
3983,desktop,old_ui,0
3984,desktop,old_ui,0
3985,mobile,new_ui,1
3986,mobile,new_ui,0
3987,desktop,new_ui,0
3988,mobile,new_ui,1
3989,mobile,new_ui,0
3990,mobile,new_ui,1
3991,mobile,new_ui,0
3992,mobile,new_ui,0
3993,mobile,new_ui,0
3994,mobile,old_ui,0
3995,desktop,old_ui,0
3996,mobile,new_ui,0
3997,mobile,new_ui,1
3998,mobile,old_ui,0
3999,desktop,old_ui,0
4000,desktop,new_ui,0
4001,mobile,new_ui,0
4002,mobile,new_ui,0
4003,mobile,new_ui,0
4004,desktop,old_ui,0
4005,mobile,new_ui,0
4006,mobile,new_ui,0
4007,desktop,new_ui,0
4008,desktop,old_ui,0
4009,mobile,new_ui,0
4010,mobile,new_ui,0
4011,mobile,new_ui,0
4012,desktop,new_ui,0
4013,desktop,old_ui,0
4014,desktop,old_ui,0
4015,mobile,old_ui,0
4016,mobile,new_ui,1
4017,mobile,new_ui,1
4018,desktop,old_ui,0
4019,mobile,new_ui,0
4020,desktop,old_ui,0
4021,desktop,old_ui,0
4022,mobile,new_ui,0
4023,mobile,new_ui,0
4024,mobile,new_ui,0
4025,desktop,old_ui,0
4026,mobile,new_ui,0
4027,mobile,new_ui,1
4028,desktop,old_ui,0
4029,desktop,old_ui,0
4030,mobile,new_ui,0
4031,desktop,old_ui,0
4032,desktop,new_ui,0
4033,mobile,new_ui,0
4034,mobile,new_ui,0
4035,desktop,new_ui,0
4036,mobile,old_ui,1
4037,mobile,old_ui,0
4038,desktop,old_ui,0
4039,mobile,new_ui,0
4040,desktop,new_ui,0
4041,desktop,old_ui,0
4042,desktop,old_ui,0
4043,desktop,old_ui,0
4044,mobile,old_ui,0
4045,desktop,old_ui,0
4046,desktop,old_ui,0
4047,desktop,old_ui,0
4048,desktop,old_ui,0
4049,desktop,old_ui,0
4050,mobile,old_ui,0
4051,desktop,old_ui,0
4052,desktop,old_ui,0
4053,mobile,new_ui,0
4054,desktop,old_ui,0
4055,mobile,old_ui,1
4056,desktop,old_ui,0
4057,desktop,new_ui,0
4058,mobile,new_ui,0
4059,desktop,old_ui,0
4060,desktop,new_ui,0
4061,mobile,new_ui,0
4062,mobile,new_ui,1
4063,mobile,new_ui,0
4064,desktop,new_ui,0
4065,desktop,new_ui,0
4066,desktop,old_ui,0
4067,mobile,new_ui,0
4068,desktop,old_ui,0
4069,mobile,new_ui,0
4070,desktop,new_ui,0
4071,mobile,new_ui,0
4072,desktop,new_ui,0
4073,desktop,new_ui,0
4074,desktop,old_ui,0
4075,mobile,new_ui,1
4076,desktop,old_ui,1
4077,mobile,new_ui,1
4078,desktop,old_ui,0
4079,desktop,new_ui,0
4080,mobile,old_ui,0
4081,mobile,new_ui,0
4082,mobile,new_ui,0
4083,mobile,new_ui,0
4084,mobile,new_ui,0
4085,mobile,old_ui,0
4086,mobile,old_ui,0
4087,desktop,old_ui,0
4088,desktop,old_ui,0
4089,mobile,new_ui,1
4090,mobile,new_ui,0
4091,desktop,old_ui,0
4092,mobile,new_ui,0
4093,mobile,new_ui,0
4094,mobile,new_ui,1
4095,mobile,new_ui,0
4096,desktop,old_ui,1
4097,mobile,new_ui,1
4098,mobile,new_ui,0
4099,mobile,new_ui,1
4100,mobile,new_ui,0
4101,mobile,new_ui,1
4102,desktop,new_ui,0
4103,mobile,new_ui,0
4104,mobile,new_ui,1
4105,desktop,old_ui,0
4106,mobile,new_ui,0
4107,mobile,new_ui,0
4108,mobile,new_ui,0
4109,mobile,old_ui,0
4110,mobile,old_ui,0
4111,desktop,old_ui,0
4112,mobile,new_ui,0
4113,mobile,new_ui,0
4114,desktop,new_ui,0
4115,mobile,old_ui,1
4116,mobile,new_ui,0
4117,desktop,new_ui,1
4118,desktop,old_ui,0
4119,mobile,new_ui,0
4120,desktop,old_ui,0
4121,desktop,old_ui,0
4122,mobile,new_ui,0
4123,desktop,old_ui,0
4124,desktop,new_ui,0
4125,desktop,new_ui,0
4126,mobile,new_ui,0
4127,mobile,new_ui,1
4128,mobile,new_ui,1
4129,mobile,new_ui,0
4130,mobile,new_ui,1
4131,mobile,old_ui,0
4132,mobile,new_ui,0
4133,desktop,old_ui,0
4134,desktop,old_ui,0
4135,mobile,old_ui,0
4136,desktop,old_ui,0
4137,mobile,new_ui,0
4138,desktop,old_ui,0
4139,desktop,old_ui,0
4140,desktop,old_ui,0
4141,mobile,new_ui,0
4142,desktop,old_ui,0
4143,desktop,old_ui,0
4144,mobile,new_ui,0
4145,desktop,old_ui,0
4146,desktop,old_ui,0
4147,desktop,old_ui,0
