ticket_id,arm,resolved_first_touch,reopened_within_7d
2622,legacy_router,1,0
2623,legacy_router,0,0
2624,optimized_router,1,0
2625,optimized_router,1,0
2626,legacy_router,1,0
2627,optimized_router,0,0
2628,optimized_router,1,0
2629,optimized_router,1,0
2630,legacy_router,0,0
2631,legacy_router,0,0
2632,legacy_router,1,0
2633,optimized_router,1,0
2634,legacy_router,0,0
2635,legacy_router,1,0
2636,optimized_router,1,0
2637,optimized_router,1,1
2638,legacy_router,0,0
2639,optimized_router,0,0
2640,optimized_router,1,0
2641,legacy_router,0,0
2642,legacy_router,0,0
2643,optimized_router,1,0
2644,legacy_router,0,0
2645,optimized_router,1,0
2646,legacy_router,0,0
2647,optimized_router,1,0
2648,legacy_router,0,0
2649,legacy_router,1,0
2650,optimized_router,1,0
2651,legacy_router,1,1
2652,legacy_router,0,0
2653,optimized_router,1,1
2654,legacy_router,1,0
2655,legacy_router,0,0
2656,optimized_router,0,0
2657,legacy_router,1,0
2658,legacy_router,1,0
2659,legacy_router,0,0
2660,legacy_router,1,0
2661,optimized_router,1,0
2662,optimized_router,0,0
2663,legacy_router,0,0
2664,optimized_router,1,0
2665,optimized_router,0,0
2666,legacy_router,0,0
2667,optimized_router,1,0
2668,legacy_router,0,0
2669,legacy_router,1,0
2670,legacy_router,1,0
2671,legacy_router,1,0
2672,legacy_router,1,0
2673,legacy_router,0,0
2674,optimized_router,1,1
2675,optimized_router,1,0
2676,optimized_router,1,0
2677,legacy_router,1,0
2678,legacy_router,1,0
2679,legacy_router,0,0
2680,legacy_router,1,1
2681,optimized_router,1,0
2682,optimized_router,1,0
2683,legacy_router,0,0
2684,legacy_router,0,0
2685,optimized_router,1,0
2686,optimized_router,1,0
2687,legacy_router,1,0
2688,optimized_router,1,0
2689,legacy_router,1,0
2690,legacy_router,0,0
2691,legacy_router,1,0
2692,optimized_router,1,0
2693,legacy_router,0,0
2694,optimized_router,1,1
2695,optimized_router,0,0
2696,legacy_router,0,0
2697,optimized_router,1,1
2698,optimized_router,1,0
2699,optimized_router,1,0
2700,legacy_router,0,0
2701,legacy_router,1,0
2702,optimized_router,1,0
2703,legacy_router,0,0
2704,legacy_router,0,0
2705,legacy_router,1,0
2706,legacy_router,1,0
2707,optimized_router,1,1
2708,optimized_router,1,0
2709,optimized_router,1,1
2710,legacy_router,0,0
2711,optimized_router,1,1
2712,legacy_router,0,0
2713,optimized_router,0,0
2714,legacy_router,1,0
2715,optimized_router,1,0
2716,legacy_router,1,0
2717,optimized_router,0,0
2718,legacy_router,1,0
2719,legacy_router,1,1
2720,legacy_router,0,0
2721,legacy_router,0,0
2722,legacy_router,0,0
2723,legacy_router,1,0
2724,legacy_router,0,0
2725,optimized_router,1,0
2726,optimized_router,0,0
2727,optimized_router,1,1
2728,legacy_router,1,0
2729,optimized_router,1,1
2730,legacy_router,1,0
2731,optimized_router,0,0
2732,legacy_router,1,0
2733,optimized_router,1,0
2734,legacy_router,0,0
2735,legacy_router,1,1
2736,legacy_router,0,0
2737,legacy_router,0,0
2738,optimized_router,1,0
2739,optimized_router,1,0
2740,legacy_router,0,0
2741,optimized_router,1,0
2742,optimized_router,0,0
2743,legacy_router,1,0
2744,optimized_router,1,0
2745,legacy_router,0,0
2746,optimized_router,1,0
2747,legacy_router,0,0
2748,optimized_router,1,1
2749,legacy_router,0,0
2750,legacy_router,1,1
2751,legacy_router,0,0
2752,optimized_router,1,0
2753,legacy_router,0,0
2754,legacy_router,1,0
2755,legacy_router,1,0
2756,optimized_router,1,0
2757,legacy_router,0,0
2758,optimized_router,1,1
2759,optimized_router,1,0
2760,optimized_router,1,0
2761,optimized_router,0,0
2762,optimized_router,1,0
2763,legacy_router,0,0
2764,legacy_router,0,0
2765,optimized_router,1,1
2766,legacy_router,1,0
2767,legacy_router,1,0
2768,optimized_router,1,0
2769,optimized_router,1,0
2770,legacy_router,1,0
2771,optimized_router,1,0
2772,optimized_router,1,1
2773,legacy_router,1,0
2774,optimized_router,1,0
2775,legacy_router,0,0
2776,legacy_router,1,0
2777,optimized_router,1,1
2778,optimized_router,0,0
2779,legacy_router,1,0
2780,legacy_router,0,0
2781,optimized_router,1,0
2782,optimized_router,1,1
2783,optimized_router,1,0
2784,legacy_router,1,0
2785,optimized_router,1,1
2786,legacy_router,0,0
2787,optimized_router,1,0
2788,legacy_router,1,0
2789,legacy_router,1,0
2790,optimized_router,1,1
2791,optimized_router,1,0
2792,optimized_router,1,0
2793,optimized_router,1,0
2794,legacy_router,0,0
2795,legacy_router,0,0
2796,optimized_router,0,0
2797,optimized_router,1,1
2798,legacy_router,1,0
2799,legacy_router,1,0
2800,optimized_router,1,0
2801,optimized_router,1,0
2802,legacy_router,0,0
2803,legacy_router,1,0
2804,legacy_router,1,1
2805,legacy_router,1,0
2806,legacy_router,1,0
2807,optimized_router,1,0
2808,optimized_router,1,0
2809,optimized_router,0,0
2810,legacy_router,1,0
2811,legacy_router,1,0
2812,optimized_router,0,0
2813,optimized_router,0,0
2814,optimized_router,1,1
2815,legacy_router,0,0
2816,legacy_router,1,0
2817,optimized_router,1,0
2818,optimized_router,1,1
2819,optimized_router,1,0
2820,optimized_router,1,0
2821,optimized_router,1,0
2822,legacy_router,1,0
2823,legacy_router,0,0
2824,legacy_router,1,0
2825,optimized_router,1,1
2826,optimized_router,1,0
2827,optimized_router,1,0
2828,optimized_router,1,1
2829,optimized_router,1,0
2830,legacy_router,1,0
2831,legacy_router,0,0
2832,optimized_router,1,0
2833,optimized_router,1,0
2834,legacy_router,0,0
2835,optimized_router,1,0
2836,legacy_router,0,0
2837,optimized_router,1,1
2838,legacy_router,0,0
2839,optimized_router,1,0
2840,legacy_router,0,0
2841,legacy_router,0,0
2842,optimized_router,1,1
2843,optimized_router,1,1
2844,legacy_router,1,1
2845,optimized_router,0,0
2846,legacy_router,1,0
2847,legacy_router,1,0
2848,optimized_router,0,0
2849,optimized_router,1,0
2850,optimized_router,1,0
2851,legacy_router,0,0
2852,legacy_router,0,0
2853,legacy_router,0,0
2854,optimized_router,1,0
2855,legacy_router,1,0
2856,legacy_router,0,0
2857,optimized_router,1,0
2858,legacy_router,0,0
2859,optimized_router,1,1
2860,legacy_router,0,0
2861,optimized_router,1,0
2862,legacy_router,1,0
2863,optimized_router,1,1
2864,legacy_router,1,0
2865,legacy_router,0,0
2866,legacy_router,1,0
2867,optimized_router,1,0
2868,legacy_router,0,0
2869,legacy_router,0,0
2870,optimized_router,1,0
2871,legacy_router,1,0
2872,optimized_router,0,0
2873,legacy_router,1,0
2874,optimized_router,1,0
2875,optimized_router,0,0
2876,legacy_router,0,0
2877,optimized_router,0,0
2878,legacy_router,0,0
2879,legacy_router,1,0
2880,legacy_router,1,0
2881,optimized_router,1,0
2882,optimized_router,1,0
2883,legacy_router,1,0
2884,optimized_router,0,0
2885,optimized_router,1,1
2886,optimized_router,1,0
2887,legacy_router,0,0
2888,legacy_router,0,0
2889,legacy_router,1,0
2890,legacy_router,0,0
2891,optimized_router,1,0
2892,legacy_router,0,0
2893,legacy_router,0,0
2894,legacy_router,1,0
2895,legacy_router,0,0
2896,legacy_router,0,0
2897,legacy_router,0,0
2898,optimized_router,1,1
2899,optimized_router,1,0
2900,legacy_router,1,0
2901,legacy_router,1,0
2902,legacy_router,0,0
2903,optimized_router,0,0
2904,optimized_router,0,0
2905,legacy_router,1,0
2906,optimized_router,1,0
2907,optimized_router,1,0
2908,optimized_router,1,0
2909,optimized_router,1,0
2910,optimized_router,0,0
2911,legacy_router,0,0
2912,optimized_router,0,0
2913,optimized_router,0,0
2914,legacy_router,1,0
2915,legacy_router,1,0
2916,legacy_router,1,0
2917,legacy_router,1,0
2918,legacy_router,0,0
2919,optimized_router,0,0
2920,legacy_router,1,0
2921,legacy_router,1,0
2922,legacy_router,0,0
2923,legacy_router,1,0
2924,optimized_router,0,0
2925,legacy_router,0,0
2926,optimized_router,1,0
2927,legacy_router,1,0
2928,optimized_router,1,0
2929,legacy_router,0,0
2930,optimized_router,0,0
2931,optimized_router,1,0
2932,legacy_router,1,0
2933,legacy_router,0,0
2934,legacy_router,0,0
2935,legacy_router,1,0
2936,legacy_router,1,0
2937,legacy_router,0,0
2938,legacy_router,0,0
2939,optimized_router,0,0
2940,optimized_router,1,0
2941,optimized_router,1,0
2942,legacy_router,1,0
2943,legacy_router,0,0
2944,legacy_router,1,0
2945,legacy_router,1,0
2946,optimized_router,1,0
2947,legacy_router,0,0
2948,legacy_router,0,0
2949,optimized_router,1,0
2950,optimized_router,1,0
2951,optimized_router,0,0
2952,legacy_router,1,0
2953,optimized_router,1,0
2954,legacy_router,0,0
2955,legacy_router,1,0
2956,legacy_router,0,0
2957,optimized_router,1,0
2958,optimized_router,1,1
2959,legacy_router,1,0
2960,optimized_router,1,1
2961,optimized_router,1,1
2962,legacy_router,0,0
2963,optimized_router,1,0
2964,optimized_router,1,0
2965,legacy_router,0,0
2966,legacy_router,1,0
2967,legacy_router,1,0
2968,optimized_router,1,0
2969,legacy_router,1,0
2970,optimized_router,0,0
2971,legacy_router,1,0
2972,legacy_router,1,0
2973,legacy_router,1,0
2974,legacy_router,0,0
2975,optimized_router,1,1
2976,optimized_router,1,1
2977,legacy_router,1,0
2978,legacy_router,1,0
2979,legacy_router,1,0
2980,optimized_router,1,0
2981,legacy_router,1,0
2982,legacy_router,0,0
2983,optimized_router,1,1
2984,legacy_router,0,0
2985,legacy_router,1,0
2986,legacy_router,1,0
2987,legacy_router,0,0
2988,legacy_router,1,0
2989,optimized_router,1,0
2990,legacy_router,1,0
2991,optimized_router,1,0
2992,optimized_router,1,1
2993,legacy_router,1,0
2994,legacy_router,1,0
2995,legacy_router,1,0
2996,legacy_router,1,0
2997,optimized_router,1,1
2998,legacy_router,1,0
2999,optimized_router,1,1
3000,optimized_router,0,0
3001,optimized_router,0,0
3002,optimized_router,1,0
3003,legacy_router,1,0
3004,optimized_router,1,1
3005,legacy_router,1,0
3006,optimized_router,1,0
3007,legacy_router,1,0
3008,legacy_router,1,0
3009,legacy_router,0,0
3010,optimized_router,1,0
3011,optimized_router,1,1
3012,legacy_router,0,0
3013,optimized_router,1,1
3014,legacy_router,0,0
3015,legacy_router,1,0
3016,optimized_router,1,1
3017,optimized_router,1,0
3018,legacy_router,1,0
3019,legacy_router,0,0
3020,optimized_router,1,0
3021,legacy_router,0,0
3022,optimized_router,1,0
3023,optimized_router,1,0
3024,legacy_router,0,0
3025,legacy_router,0,0
3026,legacy_router,1,0
3027,legacy_router,1,1
3028,optimized_router,1,1
3029,optimized_router,1,0
3030,legacy_router,1,0
3031,legacy_router,1,0
3032,optimized_router,1,0
3033,optimized_router,1,0
3034,optimized_router,0,0
3035,optimized_router,1,0
3036,legacy_router,0,0
3037,legacy_router,1,0
3038,legacy_router,1,0
3039,legacy_router,1,0
3040,optimized_router,1,1
3041,legacy_router,1,0
3042,legacy_router,1,0
3043,legacy_router,0,0
3044,legacy_router,1,0
3045,legacy_router,1,0
3046,legacy_router,1,0
3047,optimized_router,1,0
3048,legacy_router,1,0
3049,legacy_router,1,0
3050,legacy_router,1,0
3051,legacy_router,1,0
3052,optimized_router,1,0
3053,optimized_router,1,0
3054,legacy_router,0,0
3055,legacy_router,0,0
3056,legacy_router,1,0
3057,legacy_router,1,0
3058,optimized_router,1,0
3059,legacy_router,1,0
3060,legacy_router,1,1
3061,optimized_router,1,0
3062,legacy_router,1,0
3063,optimized_router,1,0
3064,legacy_router,1,0
3065,legacy_router,0,0
3066,legacy_router,0,0
3067,legacy_router,1,0
3068,optimized_router,0,0
3069,optimized_router,0,0
3070,optimized_router,0,0
3071,legacy_router,0,0
3072,legacy_router,0,0
3073,legacy_router,0,0
3074,legacy_router,0,0
3075,optimized_router,1,1
3076,legacy_router,1,0
3077,optimized_router,1,0
3078,legacy_router,1,0
3079,optimized_router,1,0
3080,optimized_router,1,0
3081,optimized_router,1,1
3082,optimized_router,1,0
3083,optimized_router,1,1
3084,optimized_router,0,0
3085,optimized_router,1,0
3086,optimized_router,1,0
3087,legacy_router,1,0
3088,legacy_router,1,0
3089,legacy_router,0,0
3090,legacy_router,1,1
3091,optimized_router,1,0
3092,optimized_router,1,0
3093,optimized_router,1,0
3094,legacy_router,1,0
3095,legacy_router,1,0
3096,optimized_router,1,0
3097,legacy_router,1,0
3098,legacy_router,1,0
3099,legacy_router,0,0
3100,optimized_router,1,0
3101,legacy_router,0,0
3102,legacy_router,1,0
3103,legacy_router,0,0
3104,optimized_router,1,0
3105,legacy_router,1,0
3106,legacy_router,1,0
3107,legacy_router,0,0
3108,optimized_router,0,0
3109,legacy_router,0,0
3110,legacy_router,0,0
3111,legacy_router,0,0
3112,legacy_router,0,0
3113,optimized_router,0,0
3114,optimized_router,1,0
3115,legacy_router,1,0
3116,optimized_router,0,0
3117,optimized_router,1,0
3118,optimized_router,1,0
3119,legacy_router,1,0
3120,legacy_router,1,0
3121,legacy_router,0,0
3122,optimized_router,0,0
3123,legacy_router,1,0
3124,optimized_router,0,0
3125,legacy_router,0,0
3126,legacy_router,0,0
3127,legacy_router,1,0
3128,legacy_router,1,0
3129,legacy_router,0,0
3130,optimized_router,1,0
3131,legacy_router,0,0
3132,legacy_router,0,0
3133,legacy_router,1,0
3134,legacy_router,1,0
3135,optimized_router,1,1
3136,legacy_router,0,0
3137,legacy_router,1,0
3138,optimized_router,1,1
3139,legacy_router,1,0
3140,legacy_router,1,0
3141,optimized_router,0,0
3142,optimized_router,1,1
3143,legacy_router,0,0
3144,legacy_router,1,0
3145,optimized_router,0,0
3146,legacy_router,1,0
3147,legacy_router,0,0
3148,legacy_router,0,0
3149,legacy_router,1,0
3150,optimized_router,1,0
3151,legacy_router,0,0
3152,legacy_router,0,0
3153,optimized_router,0,0
3154,legacy_router,1,0
3155,optimized_router,1,0
3156,legacy_router,0,0
3157,legacy_router,1,0
3158,optimized_router,1,0
3159,optimized_router,1,0
3160,legacy_router,0,0
3161,optimized_router,1,0
3162,legacy_router,1,0
3163,legacy_router,0,0
3164,optimized_router,1,0
3165,optimized_router,0,0
3166,optimized_router,1,0
3167,optimized_router,1,0
3168,optimized_router,0,0
3169,legacy_router,0,0
3170,optimized_router,1,0
3171,optimized_router,1,0
3172,optimized_router,1,0
3173,optimized_router,0,0
3174,legacy_router,0,0
3175,legacy_router,0,0
3176,optimized_router,1,0
3177,legacy_router,1,0
3178,optimized_router,1,0
3179,optimized_router,0,0
3180,legacy_router,1,0
3181,legacy_router,1,0
3182,optimized_router,0,0
3183,legacy_router,0,0
3184,optimized_router,1,0
3185,legacy_router,0,0
3186,optimized_router,1,0
3187,legacy_router,0,0
3188,optimized_router,0,0
3189,optimized_router,1,1
3190,legacy_router,1,0
3191,legacy_router,1,0
3192,legacy_router,1,0
3193,legacy_router,0,0
3194,legacy_router,1,0
3195,optimized_router,1,0
3196,optimized_router,1,0
3197,legacy_router,1,0
3198,legacy_router,0,0
3199,optimized_router,0,0
3200,optimized_router,0,0
3201,optimized_router,0,0
3202,legacy_router,1,0
3203,legacy_router,1,0
3204,legacy_router,0,0
3205,optimized_router,0,0
3206,legacy_router,1,1
3207,optimized_router,1,0
3208,optimized_router,0,0
3209,legacy_router,1,0
3210,legacy_router,0,0
3211,optimized_router,1,0
3212,optimized_router,1,0
3213,optimized_router,1,0
3214,legacy_router,1,0
3215,legacy_router,0,0
3216,legacy_router,0,0
3217,optimized_router,1,1
3218,optimized_router,1,1
3219,legacy_router,1,1
3220,legacy_router,1,0
3221,optimized_router,1,1
3222,optimized_router,1,0
3223,optimized_router,1,0
3224,optimized_router,0,0
3225,optimized_router,1,0
3226,legacy_router,0,0
3227,optimized_router,1,1
3228,legacy_router,0,0
3229,optimized_router,1,1
3230,legacy_router,0,0
3231,legacy_router,1,0
3232,legacy_router,1,0
3233,optimized_router,1,0
3234,legacy_router,0,0
3235,optimized_router,0,0
3236,legacy_router,0,0
3237,optimized_router,1,0
3238,legacy_router,1,0
3239,optimized_router,1,0
3240,optimized_router,0,0
3241,legacy_router,1,0
3242,optimized_router,1,1
3243,legacy_router,0,0
3244,optimized_router,1,1
3245,optimized_router,0,0
3246,optimized_router,1,0
3247,optimized_router,1,1
3248,legacy_router,1,0
3249,legacy_router,0,0
3250,optimized_router,1,0
3251,legacy_router,0,0
3252,legacy_router,0,0
3253,optimized_router,1,0
3254,legacy_router,0,0
3255,optimized_router,0,0
3256,legacy_router,1,0
3257,legacy_router,0,0
3258,legacy_router,1,1
3259,legacy_router,1,0
3260,optimized_router,0,0
3261,legacy_router,1,0
3262,legacy_router,1,0
3263,optimized_router,0,0
3264,legacy_router,0,0
3265,legacy_router,0,0
3266,legacy_router,1,0
3267,legacy_router,1,0
3268,legacy_router,1,0
3269,optimized_router,0,0
3270,legacy_router,1,0
3271,optimized_router,1,0
3272,legacy_router,1,0
3273,optimized_router,1,0
3274,legacy_router,1,0
3275,optimized_router,0,0
3276,legacy_router,1,0
3277,optimized_router,1,0
3278,legacy_router,0,0
3279,optimized_router,1,1
3280,legacy_router,1,0
3281,legacy_router,1,0
3282,optimized_router,1,1
3283,optimized_router,1,0
3284,legacy_router,0,0
3285,optimized_router,0,0
3286,legacy_router,0,0
3287,optimized_router,1,0
3288,optimized_router,1,1
3289,legacy_router,0,0
3290,optimized_router,1,0
3291,legacy_router,1,0
3292,optimized_router,1,1
3293,legacy_router,0,0
3294,optimized_router,1,0
3295,optimized_router,0,0
3296,legacy_router,1,0
3297,optimized_router,1,1
3298,legacy_router,0,0
3299,optimized_router,1,0
3300,optimized_router,1,1
3301,optimized_router,1,1
3302,optimized_router,0,0
3303,legacy_router,0,0
3304,legacy_router,1,0
3305,legacy_router,0,0
3306,optimized_router,1,0
3307,optimized_router,0,0
3308,legacy_router,1,0
3309,legacy_router,0,0
3310,optimized_router,1,0
3311,optimized_router,1,0
3312,legacy_router,0,0
3313,legacy_router,0,0
3314,optimized_router,0,0
3315,optimized_router,1,0
3316,legacy_router,1,0
3317,optimized_router,1,1
3318,optimized_router,0,0
3319,legacy_router,0,0
3320,optimized_router,1,0
3321,optimized_router,1,0
3322,legacy_router,0,0
3323,legacy_router,1,0
3324,optimized_router,1,1
3325,optimized_router,0,0
3326,optimized_router,0,0
3327,optimized_router,1,0
3328,legacy_router,0,0
3329,legacy_router,0,0
3330,legacy_router,0,0
3331,legacy_router,0,0
3332,optimized_router,0,0
3333,optimized_router,1,0
3334,legacy_router,1,0
3335,legacy_router,0,0
3336,legacy_router,1,0
3337,optimized_router,1,0
3338,optimized_router,0,0
3339,legacy_router,1,0
3340,legacy_router,0,0
3341,optimized_router,1,0
3342,legacy_router,1,0
3343,optimized_router,0,0
3344,optimized_router,1,0
3345,optimized_router,0,0
3346,legacy_router,0,0
3347,legacy_router,1,1
3348,optimized_router,1,0
3349,optimized_router,1,0
3350,legacy_router,1,0
3351,optimized_router,1,0
3352,legacy_router,1,0
3353,legacy_router,1,0
3354,legacy_router,0,0
3355,legacy_router,1,0
3356,optimized_router,1,0
3357,optimized_router,0,0
3358,optimized_router,1,1
3359,optimized_router,1,1
3360,optimized_router,1,1
3361,optimized_router,0,0
3362,optimized_router,1,1
3363,optimized_router,0,0
3364,optimized_router,1,1
3365,optimized_router,0,0
3366,legacy_router,1,0
3367,legacy_router,1,0
3368,optimized_router,1,1
3369,optimized_router,1,1
3370,legacy_router,1,0
3371,optimized_router,1,0
3372,legacy_router,1,0
3373,legacy_router,1,0
3374,optimized_router,1,0
3375,optimized_router,0,0
3376,legacy_router,0,0
3377,legacy_router,0,0
3378,optimized_router,1,0
3379,optimized_router,1,0
3380,optimized_router,1,0
3381,legacy_router,1,0
3382,legacy_router,1,0
3383,legacy_router,1,0
3384,optimized_router,0,0
3385,legacy_router,1,0
3386,optimized_router,1,0
3387,optimized_router,1,1
3388,optimized_router,1,0
3389,legacy_router,0,0
3390,legacy_router,1,1
3391,legacy_router,1,0
3392,optimized_router,0,0
3393,optimized_router,1,0
3394,legacy_router,0,0
3395,legacy_router,0,0
3396,legacy_router,1,0
3397,optimized_router,1,0
3398,optimized_router,1,0
3399,optimized_router,1,0
3400,legacy_router,1,0
3401,legacy_router,1,0
3402,optimized_router,1,0
3403,optimized_router,1,0
3404,optimized_router,1,0
3405,optimized_router,1,0
3406,optimized_router,1,1
3407,legacy_router,0,0
3408,optimized_router,1,0
3409,optimized_router,1,0
3410,legacy_router,0,0
3411,optimized_router,1,0
3412,legacy_router,1,0
3413,optimized_router,0,0
3414,legacy_router,1,0
3415,optimized_router,1,0
3416,legacy_router,1,0
3417,optimized_router,0,0
3418,legacy_router,1,0
3419,optimized_router,1,0
3420,legacy_router,1,0
3421,legacy_router,0,0
3422,optimized_router,1,0
3423,optimized_router,1,1
3424,legacy_router,1,0
3425,legacy_router,1,0
3426,legacy_router,0,0
3427,optimized_router,1,0
3428,legacy_router,0,0
3429,legacy_router,1,0
3430,legacy_router,1,0
3431,legacy_router,0,0
3432,optimized_router,1,0
3433,legacy_router,0,0
3434,legacy_router,1,0
3435,optimized_router,1,0
3436,optimized_router,1,0
3437,legacy_router,1,0
3438,optimized_router,0,0
3439,optimized_router,1,0
3440,optimized_router,1,0
3441,legacy_router,1,0
3442,legacy_router,0,0
3443,optimized_router,1,0
3444,optimized_router,1,0
3445,optimized_router,1,0
3446,legacy_router,0,0
3447,legacy_router,1,0
3448,optimized_router,1,0
3449,legacy_router,0,0
3450,legacy_router,0,0
3451,legacy_router,1,0
3452,optimized_router,1,1
3453,optimized_router,1,0
3454,optimized_router,1,0
3455,legacy_router,1,0
3456,optimized_router,1,0
3457,legacy_router,0,0
3458,optimized_router,1,1
3459,optimized_router,0,0
3460,legacy_router,1,0
3461,legacy_router,0,0
3462,optimized_router,0,0
3463,legacy_router,1,0
3464,legacy_router,0,0
3465,optimized_router,1,0
3466,legacy_router,0,0
3467,legacy_router,1,0
3468,legacy_router,0,0
3469,legacy_router,1,0
3470,legacy_router,0,0
3471,legacy_router,0,0
3472,legacy_router,1,0
3473,legacy_router,1,0
3474,optimized_router,1,0
3475,optimized_router,0,0
3476,legacy_router,1,0
3477,legacy_router,0,0
3478,optimized_router,1,1
3479,legacy_router,1,0
3480,legacy_router,1,0
3481,optimized_router,1,0
3482,optimized_router,0,0
3483,legacy_router,1,0
3484,optimized_router,1,0
3485,optimized_router,1,0
3486,optimized_router,1,1
3487,legacy_router,1,0
3488,legacy_router,0,0
3489,legacy_router,1,0
3490,optimized_router,1,0
3491,legacy_router,0,0
3492,legacy_router,0,0
3493,optimized_router,0,0
3494,legacy_router,1,0
3495,optimized_router,0,0
3496,legacy_router,1,0
3497,optimized_router,1,0
3498,optimized_router,1,1
3499,optimized_router,1,0
3500,legacy_router,0,0
3501,legacy_router,1,1
3502,legacy_router,1,0
3503,legacy_router,0,0
3504,legacy_router,1,0
3505,legacy_router,1,0
3506,optimized_router,1,0
3507,optimized_router,1,0
3508,optimized_router,0,0
3509,optimized_router,0,0
3510,legacy_router,0,0
3511,optimized_router,0,0
3512,optimized_router,1,0
3513,optimized_router,0,0
3514,optimized_router,0,0
3515,legacy_router,1,0
3516,optimized_router,1,0
3517,optimized_router,1,0
3518,optimized_router,0,0
3519,legacy_router,1,0
3520,legacy_router,1,0
3521,legacy_router,0,0
3522,legacy_router,0,0
3523,optimized_router,0,0
3524,legacy_router,0,0
3525,optimized_router,1,0
3526,legacy_router,1,0
3527,optimized_router,1,0
3528,optimized_router,1,0
3529,legacy_router,1,0
3530,optimized_router,1,1
3531,legacy_router,1,0
3532,legacy_router,0,0
3533,optimized_router,1,1
3534,optimized_router,1,0
3535,optimized_router,1,0
3536,optimized_router,1,1
3537,legacy_router,0,0
3538,legacy_router,0,0
3539,optimized_router,1,1
3540,legacy_router,1,0
3541,legacy_router,1,0
3542,optimized_router,0,0
3543,optimized_router,0,0
3544,optimized_router,1,0
3545,legacy_router,0,0
3546,optimized_router,1,0
3547,legacy_router,1,0
3548,optimized_router,0,0
3549,optimized_router,1,0
3550,legacy_router,0,0
3551,optimized_router,1,0
3552,legacy_router,1,0
3553,optimized_router,1,1
3554,legacy_router,0,0
3555,legacy_router,1,0
3556,legacy_router,0,0
3557,legacy_router,0,0
3558,optimized_router,1,0
3559,legacy_router,1,0
3560,legacy_router,0,0
3561,optimized_router,1,0
3562,optimized_router,1,0
3563,optimized_router,1,0
3564,legacy_router,1,1
3565,optimized_router,1,1
3566,legacy_router,0,0
3567,legacy_router,0,0
3568,optimized_router,1,0
3569,legacy_router,1,1
3570,legacy_router,0,0
3571,optimized_router,0,0
3572,optimized_router,1,0
3573,optimized_router,1,0
3574,optimized_router,1,0
3575,optimized_router,1,0
3576,optimized_router,1,0
3577,legacy_router,0,0
3578,legacy_router,0,0
3579,legacy_router,1,0
3580,legacy_router,1,0
3581,optimized_router,1,1
3582,legacy_router,0,0
3583,optimized_router,0,0
3584,legacy_router,0,0
3585,optimized_router,1,0
3586,legacy_router,1,0
3587,legacy_router,0,0
3588,legacy_router,0,0
3589,legacy_router,1,0
3590,optimized_router,1,0
3591,optimized_router,0,0
3592,optimized_router,1,0
3593,legacy_router,1,0
3594,legacy_router,0,0
3595,optimized_router,1,1
3596,legacy_router,1,0
3597,optimized_router,1,0
3598,legacy_router,1,0
3599,legacy_router,1,1
3600,legacy_router,1,0
3601,legacy_router,1,0
3602,optimized_router,1,1
3603,optimized_router,1,0
3604,optimized_router,1,0
3605,optimized_router,1,0
3606,legacy_router,0,0
3607,legacy_router,1,0
3608,legacy_router,0,0
3609,legacy_router,0,0
3610,legacy_router,1,0
3611,legacy_router,0,0
3612,legacy_router,1,0
3613,optimized_router,1,0
3614,legacy_router,1,0
3615,optimized_router,1,0
3616,optimized_router,1,0
3617,optimized_router,1,0
3618,legacy_router,1,0
3619,legacy_router,1,0
3620,legacy_router,1,0
3621,optimized_router,0,0
3622,legacy_router,0,0
3623,optimized_router,1,0
3624,legacy_router,0,0
3625,legacy_router,1,0
3626,legacy_router,0,0
3627,legacy_router,1,0
3628,legacy_router,0,0
3629,legacy_router,1,0
3630,legacy_router,1,0
3631,optimized_router,1,0
3632,legacy_router,1,0
3633,legacy_router,1,0
3634,legacy_router,0,0
3635,optimized_router,0,0
3636,legacy_router,1,0
3637,optimized_router,1,0
3638,legacy_router,0,0
3639,legacy_router,0,0
3640,legacy_router,1,0
3641,optimized_router,1,0
3642,legacy_router,1,0
3643,optimized_router,0,0
3644,legacy_router,1,0
3645,legacy_router,1,0
3646,legacy_router,1,0
3647,legacy_router,1,0
3648,optimized_router,1,1
3649,legacy_router,0,0
3650,legacy_router,1,0
3651,optimized_router,0,0
3652,optimized_router,1,0
3653,optimized_router,1,0
3654,optimized_router,1,0
3655,legacy_router,0,0
3656,legacy_router,1,0
3657,optimized_router,1,0
3658,optimized_router,1,1
3659,optimized_router,0,0
3660,legacy_router,0,0
3661,optimized_router,1,0
3662,legacy_router,1,0
3663,optimized_router,1,0
3664,optimized_router,0,0
3665,legacy_router,0,0
3666,optimized_router,1,0
3667,optimized_router,1,0
3668,legacy_router,1,0
3669,legacy_router,1,1
3670,legacy_router,0,0
3671,optimized_router,1,1
3672,optimized_router,1,0
3673,optimized_router,1,1
3674,optimized_router,0,0
3675,optimized_router,1,1
3676,legacy_router,1,0
3677,legacy_router,1,0
3678,legacy_router,1,0
3679,legacy_router,1,0
3680,optimized_router,1,1
3681,legacy_router,0,0
3682,optimized_router,1,0
3683,legacy_router,1,0
3684,optimized_router,1,1
3685,optimized_router,1,0
3686,legacy_router,0,0
3687,optimized_router,1,0
3688,legacy_router,0,0
3689,optimized_router,0,0
3690,legacy_router,1,0
3691,optimized_router,1,1
3692,legacy_router,1,0
3693,optimized_router,1,1
3694,optimized_router,0,0
3695,legacy_router,1,1
