notification_id,user_cohort,arm,opened
2777,weekday_active,new_timing,1
2778,weekday_active,new_timing,1
2779,weekend_only,old_timing,0
2780,weekday_active,old_timing,1
2781,weekend_only,old_timing,0
2782,weekday_active,old_timing,0
2783,weekday_active,new_timing,0
2784,weekday_active,new_timing,0
2785,weekday_active,old_timing,0
2786,weekday_active,old_timing,0
2787,weekday_active,old_timing,0
2788,weekday_active,new_timing,0
2789,weekday_active,old_timing,1
2790,weekday_active,new_timing,0
2791,weekday_active,old_timing,0
2792,weekday_active,new_timing,1
2793,weekday_active,old_timing,0
2794,weekend_only,old_timing,0
2795,weekday_active,new_timing,0
2796,weekend_only,old_timing,1
2797,weekday_active,new_timing,1
2798,weekday_active,new_timing,0
2799,weekend_only,old_timing,0
2800,weekday_active,old_timing,0
2801,weekday_active,old_timing,0
2802,weekday_active,new_timing,0
2803,weekday_active,new_timing,0
2804,weekday_active,old_timing,0
2805,weekday_active,old_timing,0
2806,weekend_only,old_timing,0
2807,weekday_active,new_timing,1
2808,weekday_active,new_timing,0
2809,weekday_active,old_timing,0
2810,weekend_only,old_timing,0
2811,weekday_active,new_timing,0
2812,weekend_only,old_timing,1
2813,weekday_active,new_timing,0
2814,weekday_active,new_timing,1
2815,weekend_only,old_timing,0
2816,weekday_active,new_timing,0
2817,weekday_active,new_timing,1
2818,weekday_active,new_timing,0
2819,weekend_only,old_timing,0
2820,weekday_active,new_timing,0
2821,weekend_only,new_timing,0
2822,weekday_active,new_timing,1
2823,weekday_active,old_timing,0
2824,weekday_active,new_timing,0
2825,weekday_active,old_timing,0
2826,weekend_only,old_timing,0
2827,weekday_active,new_timing,0
2828,weekend_only,old_timing,0
2829,weekday_active,new_timing,1
2830,weekday_active,new_timing,0
2831,weekday_active,new_timing,0
2832,weekend_only,old_timing,0
2833,weekend_only,new_timing,0
2834,weekday_active,old_timing,0
2835,weekday_active,new_timing,0
2836,weekday_active,new_timing,0
2837,weekday_active,old_timing,1
2838,weekend_only,old_timing,0
2839,weekday_active,new_timing,0
2840,weekday_active,new_timing,1
2841,weekday_active,new_timing,1
2842,weekday_active,new_timing,0
2843,weekend_only,old_timing,0
2844,weekend_only,old_timing,0
2845,weekday_active,old_timing,0
2846,weekend_only,old_timing,1
2847,weekend_only,old_timing,0
2848,weekday_active,old_timing,1
2849,weekday_active,new_timing,1
2850,weekday_active,new_timing,0
2851,weekend_only,old_timing,1
2852,weekday_active,new_timing,1
2853,weekday_active,old_timing,0
2854,weekday_active,new_timing,0
2855,weekday_active,new_timing,1
2856,weekend_only,new_timing,0
2857,weekday_active,new_timing,0
2858,weekday_active,new_timing,0
2859,weekday_active,new_timing,0
2860,weekend_only,old_timing,1
2861,weekend_only,new_timing,0
2862,weekday_active,new_timing,0
2863,weekday_active,new_timing,0
2864,weekend_only,new_timing,0
2865,weekday_active,new_timing,0
2866,weekend_only,old_timing,0
2867,weekend_only,old_timing,0
2868,weekend_only,old_timing,0
2869,weekday_active,new_timing,0
2870,weekday_active,new_timing,0
2871,weekday_active,old_timing,0
2872,weekday_active,old_timing,0
2873,weekday_active,new_timing,0
2874,weekday_active,new_timing,1
2875,weekday_active,new_timing,1
2876,weekday_active,new_timing,1
2877,weekday_active,old_timing,0
2878,weekday_active,new_timing,1
2879,weekend_only,new_timing,0
2880,weekend_only,new_timing,0
2881,weekday_active,old_timing,0
2882,weekday_active,new_timing,0
2883,weekday_active,new_timing,0
2884,weekday_active,old_timing,0
2885,weekend_only,new_timing,0
2886,weekend_only,old_timing,0
2887,weekday_active,new_timing,1
2888,weekend_only,old_timing,1
2889,weekday_active,new_timing,0
2890,weekday_active,old_timing,0
2891,weekday_active,new_timing,0
2892,weekday_active,old_timing,0
2893,weekday_active,new_timing,0
2894,weekday_active,new_timing,0
2895,weekday_active,old_timing,1
2896,weekend_only,old_timing,0
2897,weekday_active,new_timing,0
2898,weekend_only,old_timing,0
2899,weekday_active,new_timing,1
2900,weekday_active,new_timing,0
2901,weekday_active,new_timing,1
2902,weekday_active,old_timing,1
2903,weekday_active,new_timing,0
2904,weekday_active,new_timing,0
2905,weekday_active,old_timing,1
2906,weekday_active,old_timing,0
2907,weekday_active,new_timing,0
2908,weekday_active,old_timing,0
2909,weekday_active,new_timing,0
2910,weekend_only,old_timing,0
2911,weekend_only,new_timing,0
2912,weekday_active,new_timing,0
2913,weekday_active,new_timing,0
2914,weekend_only,old_timing,1
2915,weekday_active,old_timing,0
2916,weekend_only,old_timing,0
2917,weekend_only,old_timing,0
2918,weekend_only,new_timing,0
2919,weekday_active,old_timing,1
2920,weekday_active,new_timing,1
2921,weekend_only,new_timing,0
2922,weekday_active,new_timing,1
2923,weekend_only,new_timing,0
2924,weekday_active,old_timing,0
2925,weekday_active,old_timing,0
2926,weekday_active,old_timing,1
2927,weekend_only,old_timing,1
2928,weekend_only,old_timing,0
2929,weekday_active,old_timing,0
2930,weekday_active,new_timing,0
2931,weekday_active,new_timing,0
2932,weekday_active,old_timing,1
2933,weekend_only,new_timing,0
2934,weekday_active,new_timing,1
2935,weekday_active,new_timing,1
2936,weekday_active,new_timing,1
2937,weekend_only,old_timing,0
2938,weekday_active,new_timing,0
2939,weekday_active,new_timing,0
2940,weekday_active,new_timing,1
2941,weekday_active,new_timing,1
2942,weekday_active,new_timing,0
2943,weekday_active,new_timing,0
2944,weekend_only,old_timing,0
2945,weekday_active,old_timing,0
2946,weekday_active,old_timing,0
2947,weekday_active,new_timing,1
2948,weekend_only,old_timing,0
2949,weekday_active,old_timing,0
2950,weekend_only,new_timing,1
2951,weekday_active,new_timing,1
2952,weekend_only,old_timing,0
2953,weekday_active,new_timing,0
2954,weekend_only,old_timing,0
2955,weekday_active,new_timing,0
2956,weekend_only,old_timing,0
2957,weekday_active,old_timing,1
2958,weekday_active,new_timing,0
2959,weekday_active,new_timing,0
2960,weekday_active,new_timing,0
2961,weekday_active,new_timing,1
2962,weekend_only,new_timing,0
2963,weekday_active,new_timing,1
2964,weekday_active,new_timing,1
2965,weekend_only,new_timing,0
2966,weekday_active,new_timing,0
2967,weekend_only,new_timing,0
2968,weekend_only,new_timing,0
2969,weekday_active,new_timing,0
2970,weekday_active,new_timing,0
2971,weekend_only,old_timing,1
2972,weekend_only,old_timing,0
2973,weekend_only,old_timing,0
2974,weekday_active,old_timing,0
2975,weekend_only,new_timing,0
2976,weekday_active,new_timing,0
2977,weekday_active,new_timing,0
2978,weekend_only,old_timing,0
2979,weekday_active,new_timing,1
2980,weekend_only,old_timing,0
2981,weekend_only,new_timing,0
2982,weekday_active,new_timing,1
2983,weekday_active,new_timing,0
2984,weekend_only,old_timing,1
2985,weekend_only,old_timing,0
2986,weekday_active,new_timing,0
2987,weekday_active,old_timing,1
2988,weekday_active,new_timing,0
2989,weekday_active,new_timing,0
2990,weekend_only,old_timing,0
2991,weekday_active,old_timing,1
2992,weekday_active,new_timing,0
2993,weekday_active,new_timing,0
2994,weekend_only,old_timing,0
2995,weekend_only,old_timing,0
2996,weekday_active,new_timing,1
2997,weekend_only,new_timing,0
2998,weekday_active,new_timing,0
2999,weekday_active,new_timing,1
3000,weekday_active,old_timing,0
3001,weekday_active,old_timing,0
3002,weekday_active,new_timing,1
3003,weekday_active,new_timing,1
3004,weekday_active,old_timing,0
3005,weekday_active,new_timing,0
3006,weekend_only,old_timing,0
3007,weekend_only,old_timing,0
3008,weekday_active,old_timing,1
3009,weekend_only,old_timing,0
3010,weekend_only,old_timing,0
3011,weekend_only,old_timing,1
3012,weekday_active,new_timing,1
3013,weekday_active,new_timing,1
3014,weekday_active,new_timing,1
3015,weekday_active,new_timing,1
3016,weekday_active,new_timing,0
3017,weekday_active,new_timing,0
3018,weekend_only,old_timing,1
3019,weekday_active,new_timing,0
3020,weekend_only,new_timing,0
3021,weekday_active,old_timing,0
3022,weekend_only,old_timing,1
3023,weekday_active,new_timing,0
3024,weekday_active,new_timing,1
3025,weekend_only,old_timing,0
3026,weekend_only,old_timing,1
3027,weekend_only,old_timing,0
3028,weekday_active,old_timing,1
3029,weekday_active,new_timing,0
3030,weekday_active,new_timing,1
3031,weekend_only,old_timing,0
3032,weekday_active,old_timing,0
3033,weekend_only,old_timing,0
3034,weekday_active,new_timing,0
3035,weekday_active,new_timing,0
3036,weekend_only,old_timing,0
3037,weekday_active,new_timing,0
3038,weekday_active,new_timing,0
3039,weekend_only,old_timing,0
3040,weekday_active,new_timing,0
3041,weekday_active,old_timing,0
3042,weekday_active,new_timing,0
3043,weekday_active,new_timing,0
3044,weekday_active,new_timing,1
3045,weekday_active,new_timing,1
3046,weekday_active,new_timing,1
3047,weekday_active,old_timing,0
3048,weekday_active,new_timing,1
3049,weekday_active,old_timing,1
3050,weekday_active,new_timing,0
3051,weekday_active,new_timing,0
3052,weekend_only,new_timing,0
3053,weekday_active,new_timing,0
3054,weekday_active,new_timing,1
3055,weekend_only,new_timing,1
3056,weekend_only,old_timing,0
3057,weekend_only,new_timing,0
3058,weekend_only,new_timing,0
3059,weekday_active,old_timing,0
3060,weekend_only,old_timing,0
3061,weekday_active,new_timing,0
3062,weekday_active,new_timing,1
3063,weekend_only,old_timing,0
3064,weekend_only,old_timing,0
3065,weekday_active,new_timing,0
3066,weekend_only,old_timing,0
3067,weekend_only,new_timing,0
3068,weekday_active,new_timing,0
3069,weekend_only,old_timing,0
3070,weekday_active,old_timing,1
3071,weekday_active,old_timing,0
3072,weekday_active,old_timing,0
3073,weekday_active,new_timing,1
3074,weekday_active,new_timing,0
3075,weekday_active,new_timing,0
3076,weekend_only,old_timing,0
3077,weekday_active,new_timing,0
3078,weekend_only,old_timing,0
3079,weekday_active,new_timing,0
3080,weekday_active,old_timing,0
3081,weekend_only,new_timing,1
3082,weekend_only,new_timing,0
3083,weekend_only,old_timing,1
3084,weekend_only,old_timing,0
3085,weekend_only,old_timing,0
3086,weekday_active,new_timing,0
3087,weekday_active,old_timing,1
3088,weekday_active,old_timing,0
3089,weekday_active,new_timing,1
3090,weekday_active,new_timing,1
3091,weekday_active,new_timing,0
3092,weekend_only,old_timing,1
3093,weekday_active,old_timing,0
3094,weekday_active,old_timing,0
3095,weekday_active,new_timing,0
3096,weekday_active,old_timing,0
3097,weekday_active,old_timing,0
3098,weekday_active,new_timing,0
3099,weekday_active,new_timing,0
3100,weekday_active,new_timing,0
3101,weekend_only,new_timing,0
3102,weekend_only,old_timing,0
3103,weekday_active,new_timing,0
3104,weekday_active,old_timing,0
3105,weekday_active,new_timing,0
3106,weekend_only,new_timing,0
3107,weekend_only,old_timing,0
3108,weekday_active,new_timing,0
3109,weekday_active,new_timing,0
3110,weekend_only,old_timing,0
3111,weekend_only,old_timing,1
3112,weekend_only,old_timing,0
3113,weekday_active,new_timing,0
3114,weekday_active,new_timing,0
3115,weekday_active,new_timing,0
3116,weekday_active,new_timing,0
3117,weekend_only,old_timing,1
3118,weekend_only,new_timing,0
3119,weekend_only,old_timing,0
3120,weekend_only,new_timing,0
3121,weekend_only,old_timing,0
3122,weekend_only,old_timing,1
3123,weekend_only,old_timing,0
3124,weekend_only,old_timing,0
3125,weekend_only,old_timing,0
3126,weekend_only,old_timing,0
3127,weekday_active,new_timing,1
3128,weekday_active,new_timing,0
3129,weekday_active,new_timing,1
3130,weekday_active,new_timing,0
3131,weekday_active,new_timing,0
3132,weekday_active,new_timing,0
3133,weekday_active,new_timing,0
3134,weekday_active,new_timing,1
3135,weekday_active,new_timing,0
3136,weekday_active,old_timing,0
3137,weekday_active,new_timing,0
3138,weekend_only,old_timing,1
3139,weekday_active,new_timing,0
3140,weekend_only,old_timing,0
3141,weekend_only,old_timing,1
3142,weekend_only,new_timing,0
3143,weekday_active,new_timing,1
3144,weekday_active,new_timing,0
3145,weekend_only,new_timing,0
3146,weekday_active,new_timing,0
3147,weekend_only,old_timing,0
3148,weekend_only,old_timing,0
3149,weekday_active,new_timing,0
3150,weekday_active,new_timing,0
3151,weekday_active,new_timing,0
3152,weekday_active,new_timing,0
3153,weekend_only,old_timing,0
3154,weekday_active,new_timing,1
3155,weekday_active,old_timing,0
3156,weekend_only,new_timing,0
3157,weekday_active,new_timing,0
3158,weekday_active,new_timing,1
3159,weekend_only,old_timing,1
3160,weekday_active,old_timing,0
3161,weekday_active,new_timing,1
3162,weekend_only,new_timing,0
3163,weekend_only,old_timing,0
3164,weekend_only,old_timing,0
3165,weekend_only,new_timing,1
3166,weekday_active,new_timing,1
3167,weekday_active,new_timing,0
3168,weekday_active,new_timing,0
3169,weekend_only,old_timing,0
3170,weekend_only,new_timing,0
3171,weekday_active,new_timing,0
3172,weekday_active,old_timing,0
3173,weekend_only,old_timing,0
3174,weekend_only,old_timing,0
3175,weekday_active,new_timing,1
3176,weekday_active,new_timing,0
3177,weekend_only,old_timing,0
3178,weekend_only,old_timing,0
3179,weekday_active,new_timing,0
3180,weekend_only,old_timing,0
3181,weekend_only,old_timing,1
3182,weekday_active,new_timing,0
3183,weekday_active,old_timing,0
3184,weekend_only,old_timing,0
3185,weekday_active,old_timing,0
3186,weekday_active,old_timing,1
3187,weekday_active,new_timing,1
3188,weekend_only,old_timing,0
3189,weekday_active,old_timing,0
3190,weekday_active,old_timing,1
3191,weekday_active,new_timing,0
3192,weekday_active,new_timing,0
3193,weekend_only,old_timing,0
3194,weekday_active,old_timing,0
3195,weekday_active,new_timing,0
3196,weekend_only,new_timing,0
3197,weekday_active,old_timing,0
3198,weekday_active,old_timing,1
3199,weekend_only,old_timing,0
3200,weekday_active,new_timing,1
3201,weekend_only,old_timing,0
3202,weekday_active,new_timing,1
3203,weekday_active,new_timing,0
3204,weekend_only,old_timing,0
3205,weekday_active,new_timing,1
3206,weekday_active,new_timing,0
3207,weekday_active,old_timing,0
3208,weekday_active,new_timing,1
3209,weekday_active,new_timing,0
3210,weekday_active,new_timing,0
3211,weekend_only,new_timing,0
3212,weekday_active,new_timing,1
3213,weekday_active,old_timing,0
3214,weekday_active,new_timing,0
3215,weekday_active,new_timing,1
3216,weekday_active,new_timing,0
3217,weekday_active,new_timing,0
3218,weekday_active,new_timing,1
3219,weekend_only,old_timing,1
3220,weekend_only,old_timing,0
3221,weekday_active,new_timing,0
3222,weekday_active,new_timing,0
3223,weekday_active,old_timing,1
3224,weekday_active,new_timing,0
3225,weekend_only,old_timing,0
3226,weekend_only,new_timing,1
3227,weekend_only,old_timing,1
3228,weekend_only,old_timing,0
3229,weekday_active,new_timing,0
3230,weekday_active,old_timing,1
3231,weekend_only,old_timing,0
3232,weekend_only,old_timing,0
3233,weekend_only,old_timing,0
3234,weekend_only,old_timing,0
3235,weekday_active,new_timing,1
3236,weekday_active,new_timing,1
3237,weekday_active,new_timing,1
3238,weekday_active,old_timing,0
3239,weekday_active,new_timing,0
3240,weekday_active,new_timing,0
3241,weekend_only,old_timing,0
3242,weekday_active,new_timing,0
3243,weekday_active,new_timing,0
3244,weekday_active,new_timing,0
3245,weekend_only,new_timing,0
3246,weekday_active,new_timing,0
3247,weekday_active,new_timing,0
3248,weekday_active,new_timing,1
3249,weekday_active,new_timing,0
3250,weekend_only,old_timing,0
3251,weekend_only,old_timing,0
3252,weekday_active,new_timing,0
3253,weekday_active,new_timing,1
3254,weekday_active,new_timing,0
3255,weekday_active,new_timing,0
3256,weekday_active,new_timing,0
3257,weekday_active,old_timing,1
3258,weekday_active,old_timing,0
3259,weekday_active,new_timing,0
3260,weekend_only,old_timing,0
3261,weekday_active,old_timing,0
3262,weekday_active,new_timing,0
3263,weekday_active,old_timing,0
3264,weekday_active,new_timing,0
3265,weekend_only,old_timing,0
3266,weekday_active,old_timing,1
3267,weekday_active,new_timing,0
3268,weekday_active,new_timing,0
3269,weekday_active,new_timing,0
3270,weekend_only,old_timing,0
3271,weekend_only,new_timing,0
3272,weekday_active,old_timing,0
3273,weekday_active,old_timing,0
3274,weekday_active,new_timing,0
3275,weekend_only,old_timing,0
3276,weekend_only,old_timing,0
3277,weekend_only,old_timing,0
3278,weekday_active,old_timing,0
3279,weekday_active,new_timing,0
3280,weekday_active,new_timing,1
3281,weekday_active,old_timing,0
3282,weekday_active,new_timing,1
3283,weekday_active,old_timing,0
3284,weekday_active,new_timing,0
3285,weekday_active,new_timing,0
3286,weekday_active,new_timing,0
3287,weekend_only,new_timing,0
3288,weekday_active,new_timing,0
3289,weekend_only,old_timing,1
3290,weekday_active,new_timing,0
3291,weekday_active,new_timing,1
3292,weekday_active,new_timing,0
3293,weekend_only,old_timing,0
3294,weekday_active,old_timing,1
3295,weekday_active,new_timing,0
3296,weekday_active,old_timing,0
3297,weekday_active,old_timing,0
3298,weekend_only,old_timing,0
3299,weekday_active,old_timing,1
3300,weekday_active,old_timing,0
3301,weekend_only,new_timing,0
3302,weekday_active,new_timing,1
3303,weekday_active,new_timing,0
3304,weekday_active,old_timing,0
3305,weekday_active,new_timing,1
3306,weekend_only,old_timing,1
3307,weekday_active,new_timing,0
3308,weekday_active,new_timing,0
3309,weekend_only,new_timing,0
3310,weekday_active,new_timing,0
3311,weekend_only,old_timing,0
3312,weekend_only,old_timing,1
3313,weekday_active,new_timing,0
3314,weekday_active,new_timing,0
3315,weekend_only,old_timing,0
3316,weekday_active,new_timing,1
3317,weekday_active,new_timing,0
3318,weekday_active,new_timing,0
3319,weekday_active,old_timing,1
3320,weekday_active,new_timing,1
3321,weekday_active,old_timing,0
3322,weekday_active,old_timing,1
3323,weekday_active,old_timing,1
3324,weekend_only,old_timing,0
3325,weekend_only,old_timing,0
3326,weekday_active,old_timing,0
3327,weekday_active,new_timing,0
3328,weekday_active,new_timing,1
3329,weekday_active,old_timing,1
3330,weekend_only,old_timing,0
3331,weekend_only,old_timing,0
3332,weekday_active,new_timing,1
3333,weekday_active,new_timing,0
3334,weekday_active,new_timing,0
3335,weekend_only,old_timing,0
3336,weekday_active,old_timing,1
3337,weekday_active,new_timing,1
3338,weekday_active,new_timing,0
3339,weekend_only,old_timing,0
3340,weekend_only,old_timing,0
3341,weekday_active,new_timing,0
3342,weekend_only,new_timing,0
3343,weekday_active,new_timing,0
3344,weekend_only,old_timing,0
3345,weekend_only,old_timing,0
3346,weekend_only,new_timing,0
3347,weekend_only,old_timing,0
3348,weekday_active,new_timing,0
3349,weekday_active,new_timing,0
3350,weekday_active,new_timing,0
3351,weekday_active,new_timing,0
3352,weekend_only,old_timing,1
3353,weekday_active,new_timing,0
3354,weekday_active,old_timing,0
3355,weekend_only,old_timing,0
3356,weekday_active,new_timing,1
3357,weekday_active,new_timing,1
3358,weekday_active,new_timing,0
3359,weekday_active,old_timing,0
3360,weekday_active,old_timing,0
3361,weekday_active,new_timing,0
3362,weekday_active,old_timing,0
3363,weekend_only,new_timing,1
3364,weekday_active,new_timing,1
3365,weekday_active,new_timing,1
3366,weekday_active,new_timing,0
3367,weekend_only,old_timing,0
3368,weekend_only,old_timing,0
3369,weekend_only,new_timing,0
3370,weekend_only,old_timing,1
3371,weekend_only,new_timing,0
3372,weekday_active,new_timing,1
3373,weekend_only,old_timing,0
3374,weekend_only,new_timing,0
3375,weekday_active,old_timing,0
3376,weekday_active,old_timing,0
3377,weekday_active,old_timing,0
3378,weekend_only,new_timing,0
3379,weekday_active,old_timing,0
3380,weekend_only,old_timing,0
3381,weekend_only,old_timing,0
3382,weekday_active,new_timing,1
3383,weekend_only,new_timing,0
3384,weekday_active,new_timing,0
3385,weekday_active,new_timing,0
3386,weekday_active,new_timing,0
3387,weekday_active,new_timing,0
3388,weekday_active,new_timing,0
3389,weekday_active,new_timing,0
3390,weekend_only,old_timing,0
3391,weekday_active,old_timing,0
3392,weekday_active,new_timing,0
3393,weekday_active,new_timing,0
3394,weekend_only,new_timing,0
3395,weekend_only,new_timing,1
3396,weekend_only,old_timing,0
3397,weekday_active,old_timing,0
3398,weekday_active,new_timing,1
3399,weekday_active,new_timing,0
3400,weekend_only,old_timing,0
3401,weekday_active,new_timing,0
3402,weekday_active,old_timing,1
3403,weekday_active,new_timing,1
3404,weekday_active,new_timing,0
3405,weekday_active,new_timing,0
3406,weekday_active,new_timing,1
3407,weekday_active,new_timing,0
3408,weekday_active,new_timing,0
3409,weekend_only,old_timing,0
3410,weekday_active,new_timing,0
3411,weekday_active,new_timing,1
3412,weekend_only,new_timing,0
3413,weekday_active,new_timing,1
3414,weekend_only,old_timing,0
3415,weekday_active,new_timing,0
3416,weekend_only,new_timing,1
3417,weekday_active,new_timing,0
3418,weekday_active,new_timing,1
3419,weekend_only,old_timing,0
3420,weekday_active,new_timing,0
3421,weekday_active,old_timing,1
3422,weekday_active,new_timing,1
3423,weekday_active,new_timing,0
3424,weekend_only,old_timing,0
3425,weekend_only,old_timing,0
3426,weekday_active,old_timing,1
3427,weekend_only,old_timing,0
3428,weekday_active,new_timing,1
3429,weekend_only,old_timing,1
3430,weekday_active,new_timing,0
3431,weekday_active,new_timing,0
3432,weekday_active,new_timing,1
3433,weekday_active,new_timing,0
3434,weekday_active,new_timing,1
3435,weekend_only,new_timing,0
3436,weekday_active,old_timing,0
3437,weekday_active,new_timing,0
3438,weekday_active,new_timing,1
3439,weekday_active,new_timing,0
3440,weekday_active,new_timing,0
3441,weekday_active,new_timing,0
3442,weekday_active,new_timing,0
3443,weekend_only,old_timing,0
3444,weekend_only,old_timing,0
3445,weekday_active,old_timing,0
3446,weekend_only,old_timing,0
3447,weekend_only,old_timing,0
3448,weekend_only,new_timing,0
3449,weekend_only,new_timing,0
3450,weekend_only,old_timing,0
3451,weekday_active,new_timing,1
3452,weekday_active,new_timing,0
3453,weekend_only,old_timing,0
3454,weekday_active,new_timing,1
3455,weekend_only,new_timing,0
3456,weekday_active,new_timing,0
3457,weekday_active,new_timing,0
3458,weekday_active,new_timing,0
3459,weekend_only,old_timing,0
3460,weekday_active,new_timing,1
3461,weekday_active,new_timing,0
3462,weekday_active,new_timing,1
3463,weekday_active,new_timing,0
3464,weekday_active,new_timing,0
3465,weekend_only,old_timing,0
3466,weekend_only,old_timing,0
3467,weekday_active,new_timing,0
3468,weekday_active,new_timing,0
3469,weekday_active,old_timing,1
3470,weekday_active,new_timing,0
3471,weekend_only,old_timing,0
3472,weekend_only,old_timing,1
3473,weekday_active,old_timing,0
3474,weekday_active,old_timing,1
3475,weekday_active,new_timing,1
3476,weekday_active,new_timing,1
3477,weekend_only,new_timing,0
3478,weekday_active,new_timing,0
3479,weekday_active,new_timing,1
3480,weekend_only,new_timing,1
3481,weekday_active,new_timing,1
3482,weekend_only,old_timing,0
3483,weekday_active,old_timing,0
3484,weekday_active,new_timing,1
3485,weekend_only,old_timing,1
3486,weekday_active,old_timing,1
3487,weekday_active,old_timing,1
3488,weekday_active,new_timing,1
3489,weekday_active,new_timing,0
3490,weekend_only,old_timing,0
3491,weekday_active,new_timing,1
3492,weekday_active,old_timing,1
3493,weekday_active,old_timing,0
3494,weekend_only,old_timing,0
3495,weekday_active,new_timing,0
3496,weekday_active,new_timing,1
3497,weekday_active,old_timing,0
3498,weekend_only,old_timing,1
3499,weekend_only,new_timing,0
3500,weekday_active,new_timing,0
3501,weekday_active,new_timing,1
3502,weekend_only,old_timing,0
3503,weekend_only,new_timing,0
3504,weekday_active,new_timing,0
3505,weekday_active,new_timing,0
3506,weekday_active,new_timing,0
3507,weekday_active,new_timing,0
3508,weekend_only,old_timing,0
3509,weekday_active,old_timing,0
3510,weekend_only,new_timing,0
3511,weekday_active,new_timing,0
3512,weekend_only,old_timing,1
3513,weekday_active,old_timing,0
3514,weekday_active,new_timing,0
3515,weekend_only,old_timing,0
3516,weekend_only,old_timing,0
3517,weekday_active,new_timing,1
3518,weekend_only,new_timing,0
3519,weekday_active,old_timing,1
3520,weekend_only,old_timing,1
3521,weekend_only,old_timing,0
3522,weekday_active,old_timing,1
3523,weekend_only,new_timing,0
3524,weekend_only,new_timing,0
3525,weekend_only,old_timing,0
3526,weekend_only,old_timing,0
3527,weekend_only,old_timing,1
3528,weekday_active,old_timing,0
3529,weekday_active,new_timing,0
3530,weekday_active,new_timing,1
3531,weekday_active,old_timing,0
3532,weekday_active,new_timing,0
3533,weekday_active,new_timing,0
3534,weekend_only,new_timing,0
3535,weekday_active,new_timing,0
3536,weekday_active,old_timing,0
3537,weekend_only,new_timing,0
3538,weekday_active,old_timing,1
3539,weekday_active,old_timing,1
3540,weekday_active,new_timing,0
3541,weekend_only,old_timing,0
3542,weekday_active,new_timing,1
3543,weekday_active,old_timing,1
3544,weekend_only,new_timing,0
3545,weekday_active,new_timing,0
3546,weekend_only,old_timing,1
3547,weekday_active,new_timing,1
3548,weekend_only,new_timing,0
3549,weekday_active,new_timing,1
3550,weekday_active,new_timing,1
3551,weekend_only,new_timing,0
3552,weekend_only,old_timing,0
3553,weekday_active,new_timing,0
3554,weekday_active,new_timing,1
3555,weekday_active,old_timing,0
3556,weekday_active,old_timing,1
3557,weekday_active,old_timing,0
3558,weekend_only,old_timing,1
3559,weekday_active,old_timing,0
3560,weekend_only,old_timing,0
3561,weekday_active,new_timing,0
3562,weekend_only,old_timing,0
3563,weekend_only,old_timing,0
3564,weekday_active,old_timing,0
3565,weekday_active,new_timing,0
3566,weekday_active,new_timing,0
3567,weekday_active,new_timing,1
3568,weekday_active,new_timing,0
3569,weekend_only,old_timing,0
3570,weekend_only,old_timing,0
3571,weekday_active,new_timing,1
3572,weekend_only,old_timing,1
3573,weekend_only,new_timing,0
3574,weekend_only,old_timing,1
3575,weekday_active,old_timing,0
3576,weekday_active,new_timing,0
3577,weekday_active,new_timing,1
3578,weekday_active,old_timing,1
3579,weekday_active,new_timing,0
3580,weekend_only,old_timing,0
3581,weekday_active,new_timing,1
3582,weekday_active,new_timing,0
3583,weekday_active,new_timing,1
3584,weekday_active,old_timing,1
3585,weekday_active,old_timing,0
3586,weekday_active,old_timing,0
3587,weekend_only,new_timing,0
3588,weekend_only,new_timing,0
3589,weekday_active,old_timing,0
3590,weekday_active,new_timing,1
3591,weekend_only,new_timing,0
3592,weekend_only,old_timing,1
3593,weekday_active,new_timing,0
3594,weekend_only,old_timing,0
3595,weekend_only,old_timing,0
3596,weekend_only,old_timing,0
3597,weekday_active,new_timing,0
3598,weekend_only,new_timing,0
3599,weekend_only,old_timing,0
3600,weekend_only,new_timing,0
3601,weekday_active,old_timing,1
3602,weekend_only,old_timing,0
3603,weekday_active,new_timing,0
3604,weekday_active,new_timing,1
3605,weekday_active,new_timing,0
3606,weekday_active,old_timing,1
3607,weekday_active,new_timing,1
3608,weekend_only,old_timing,0
3609,weekday_active,new_timing,1
3610,weekend_only,old_timing,0
3611,weekday_active,old_timing,1
3612,weekday_active,old_timing,0
3613,weekday_active,new_timing,1
3614,weekend_only,new_timing,0
3615,weekday_active,new_timing,1
3616,weekend_only,new_timing,0
3617,weekday_active,new_timing,0
3618,weekend_only,old_timing,0
3619,weekday_active,new_timing,1
3620,weekday_active,new_timing,1
3621,weekday_active,new_timing,0
3622,weekend_only,new_timing,1
3623,weekday_active,new_timing,1
3624,weekday_active,new_timing,0
3625,weekday_active,new_timing,1
3626,weekday_active,new_timing,0
3627,weekday_active,new_timing,0
3628,weekend_only,old_timing,0
3629,weekday_active,new_timing,0
3630,weekend_only,old_timing,0
3631,weekend_only,new_timing,0
3632,weekend_only,old_timing,1
3633,weekday_active,old_timing,1
3634,weekday_active,old_timing,0
3635,weekend_only,old_timing,0
3636,weekend_only,old_timing,1
3637,weekend_only,new_timing,0
3638,weekday_active,new_timing,1
3639,weekday_active,old_timing,0
3640,weekday_active,old_timing,0
3641,weekday_active,new_timing,1
3642,weekday_active,new_timing,0
3643,weekday_active,new_timing,1
3644,weekday_active,new_timing,0
3645,weekday_active,old_timing,0
3646,weekday_active,old_timing,1
3647,weekday_active,old_timing,1
3648,weekday_active,new_timing,0
3649,weekday_active,old_timing,1
